Generations completed, Solution index, Solution, Cell increments, Fitness
Generations completed, Solution index, Solution, Cell increments, Fitness
 ,4,['X', '0.041'];['Y', '0.049'];['Y', '0.033'];['Y', '0.021'];['Y', '0.006'];['X', '0.004'];['X', '0.018'];['Y', '0.01'];['X', '0.043'];['Y', '0.039'];['Y', '0.046'];['X', '0.026'];['Y', '0.008'];['X', '0.032'];['X', '0.03'];['Y', '0.044'];['X', '0.024'];['Y', '0.036'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.004'];['X', '0.002'];['Y', '0.028'];['Y', '0.013'];['Y', '0.042'];['Y', '0.001'];['Y', '0.046'];['Y', '0.008'];['Y', '0.014'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.038'];['X', '0.029'];['Y', '0.009'];['Y', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['X', '0.0'];['X', '0.013'];['X', '0.046'];['Y', '0.045'];['Y', '0.023'];['Y', '0.03'];['Y', '0.048'];['X', '0.026'];['X', '0.047'];['X', '0.01'];['X', '0.019'];['Y', '0.009'];['Y', '0.048'];['Y', '0.029'];['Y', '0.009'];['X', '0.049'];['X', '0.003'];['Y', '0.029'];['X', '0.029'];['X', '0.009'];['Y', '0.01'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;1;6;1;0;0;1;5;2;0;0;0;0;0;7;11;5;1;0;0;2;4;7;3;2;5;8;4;12;7;7;6;5;6;3;2;7;5;11;10;11;9;12;9;13;14;12;13;12,269
 ,5,['X', '0.041'];['Y', '0.028'];['Y', '0.033'];['Y', '0.021'];['Y', '0.034'];['X', '0.004'];['X', '0.018'];['Y', '0.034'];['X', '0.043'];['Y', '0.039'];['Y', '0.046'];['Y', '0.026'];['Y', '0.008'];['X', '0.047'];['Y', '0.03'];['Y', '0.02'];['X', '0.024'];['X', '0.036'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.038'];['X', '0.029'];['Y', '0.009'];['X', '0.002'];['Y', '0.028'];['Y', '0.013'];['Y', '0.042'];['Y', '0.001'];['X', '0.046'];['Y', '0.008'];['X', '0.014'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.048'];['X', '0.029'];['X', '0.034'];['X', '0.018'];['X', '0.006'];['X', '0.017'];['Y', '0.046'];['Y', '0.044'];['X', '0.0'];['X', '0.013'];['X', '0.046'];['Y', '0.045'];['Y', '0.026'];['Y', '0.03'];['Y', '0.042'];['X', '0.026'];['X', '0.011'];['Y', '0.01'];['X', '0.019'];['Y', '0.009'];['X', '0.048'];['Y', '0.038'];['Y', '0.0'];['Y', '0.001'];['X', '0.002'];['X', '0.049'];['X', '0.033'];['X', '0.027'];['X', '0.016'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;3;3;0;0;1;6;1;0;0;0;0;2;6;11;3;2;0;1;1;3;7;4;3;5;7;7;6;8;10;8;6;1;4;4;7;6;9;12;6;9;10;9;14;13;14;18;7,267
 ,6,['X', '0.041'];['Y', '0.028'];['Y', '0.02'];['Y', '0.021'];['Y', '0.012'];['Y', '0.004'];['X', '0.018'];['Y', '0.01'];['Y', '0.011'];['Y', '0.039'];['Y', '0.046'];['X', '0.026'];['Y', '0.008'];['X', '0.041'];['X', '0.03'];['Y', '0.008'];['X', '0.036'];['Y', '0.036'];['Y', '0.009'];['Y', '0.048'];['Y', '0.041'];['Y', '0.022'];['X', '0.02'];['Y', '0.028'];['Y', '0.027'];['Y', '0.004'];['Y', '0.028'];['Y', '0.018'];['Y', '0.019'];['Y', '0.021'];['Y', '0.02'];['Y', '0.028'];['Y', '0.035'];['X', '0.028'];['X', '0.014'];['X', '0.03'];['Y', '0.027'];['Y', '0.016'];['X', '0.044'];['X', '0.011'];['Y', '0.041'];['X', '0.014'];['Y', '0.001'];['X', '0.024'];['X', '0.037'];['X', '0.014'];['X', '0.0'];['Y', '0.007'];['X', '0.038'];['X', '0.006'];['Y', '0.035'];['X', '0.025'];['X', '0.016'];['Y', '0.013'];['X', '0.042'];['X', '0.006'];['X', '0.023'];['Y', '0.02'];['Y', '0.01'];['X', '0.04'];['Y', '0.032'];['Y', '0.019'];['Y', '0.003'];['Y', '0.023'];['Y', '0.014'];['Y', '0.019'];['X', '0.037'];['Y', '0.03'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;3;2;3;0;0;3;3;2;0;0;0;0;0;8;9;6;1;0;0;0;7;7;2;1;6;6;6;8;10;11;7;5;0;3;4;6;7;13;7;9;10;9;10;14;13;16;13;10,268
 ,7,['X', '0.048'];['Y', '0.028'];['Y', '0.033'];['Y', '0.021'];['X', '0.012'];['X', '0.004'];['Y', '0.016'];['Y', '0.01'];['Y', '0.0'];['Y', '0.039'];['Y', '0.046'];['X', '0.036'];['Y', '0.004'];['X', '0.034'];['X', '0.049'];['Y', '0.038'];['X', '0.028'];['X', '0.001'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.004'];['Y', '0.002'];['Y', '0.028'];['Y', '0.013'];['Y', '0.022'];['X', '0.001'];['Y', '0.046'];['Y', '0.008'];['X', '0.014'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.034'];['X', '0.046'];['X', '0.047'];['Y', '0.014'];['X', '0.031'];['X', '0.017'];['Y', '0.016'];['Y', '0.042'];['Y', '0.0'];['X', '0.031'];['Y', '0.011'];['X', '0.002'];['Y', '0.018'];['Y', '0.01'];['Y', '0.016'];['Y', '0.042'];['X', '0.009'];['X', '0.002'];['Y', '0.017'];['X', '0.026'];['X', '0.032'];['Y', '0.032'];['Y', '0.0'];['Y', '0.001'];['X', '0.013'];['Y', '0.049'];['X', '0.033'];['X', '0.045'];['X', '0.016'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;4;2;0;0;2;4;2;0;0;0;0;2;6;11;4;0;1;0;1;3;9;3;3;4;6;7;7;8;8;13;5;0;1;6;5;10;10;10;7;9;8;8;13;14;19;15;13,273
3, , , , 
 ,1,['X', '0.041'];['Y', '0.028'];['Y', '0.033'];['Y', '0.021'];['Y', '0.037'];['X', '0.004'];['X', '0.018'];['Y', '0.01'];['X', '0.043'];['Y', '0.039'];['Y', '0.046'];['X', '0.026'];['X', '0.008'];['X', '0.047'];['X', '0.03'];['Y', '0.044'];['X', '0.048'];['Y', '0.045'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.013'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.009'];['Y', '0.002'];['Y', '0.028'];['Y', '0.013'];['Y', '0.042'];['Y', '0.001'];['X', '0.046'];['Y', '0.008'];['X', '0.014'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.048'];['X', '0.029'];['X', '0.009'];['X', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['Y', '0.0'];['X', '0.031'];['Y', '0.011'];['X', '0.002'];['Y', '0.018'];['X', '0.036'];['Y', '0.016'];['Y', '0.042'];['X', '0.017'];['Y', '0.002'];['Y', '0.016'];['X', '0.026'];['X', '0.032'];['Y', '0.032'];['Y', '0.001'];['Y', '0.001'];['Y', '0.013'];['Y', '0.049'];['X', '0.033'];['X', '0.045'];['X', '0.016'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;5;1;0;0;1;5;2;0;0;0;0;0;8;10;5;0;1;0;2;4;7;3;1;6;5;7;10;9;9;9;3;2;2;6;8;10;6;7;9;9;10;11;8;15;16;14;11,267
 ,2,['X', '0.048'];['Y', '0.028'];['Y', '0.033'];['Y', '0.021'];['X', '0.012'];['X', '0.004'];['Y', '0.016'];['X', '0.01'];['Y', '0.0'];['Y', '0.039'];['Y', '0.046'];['X', '0.036'];['Y', '0.004'];['Y', '0.034'];['X', '0.049'];['Y', '0.038'];['X', '0.028'];['X', '0.001'];['X', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.004'];['Y', '0.002'];['Y', '0.028'];['X', '0.013'];['Y', '0.022'];['X', '0.001'];['Y', '0.046'];['Y', '0.008'];['Y', '0.014'];['Y', '0.004'];['Y', '0.045'];['Y', '0.035'];['X', '0.045'];['X', '0.038'];['Y', '0.029'];['Y', '0.009'];['Y', '0.018'];['X', '0.031'];['Y', '0.017'];['Y', '0.046'];['Y', '0.042'];['Y', '0.017'];['X', '0.013'];['X', '0.046'];['Y', '0.041'];['Y', '0.023'];['Y', '0.03'];['Y', '0.025'];['X', '0.026'];['X', '0.047'];['X', '0.01'];['Y', '0.019'];['Y', '0.009'];['Y', '0.048'];['Y', '0.029'];['Y', '0.009'];['X', '0.049'];['X', '0.003'];['Y', '0.029'];['X', '0.029'];['X', '0.009'];['X', '0.01'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;3;2;3;0;0;2;3;3;0;0;0;0;2;8;8;3;3;0;0;2;3;7;3;5;2;7;8;9;7;11;5;6;3;3;3;4;9;9;11;9;6;12;8;11;16;17;14;14,272
 ,3,['X', '0.041'];['Y', '0.049'];['Y', '0.033'];['Y', '0.021'];['Y', '0.006'];['X', '0.004'];['X', '0.018'];['Y', '0.01'];['X', '0.043'];['Y', '0.029'];['Y', '0.046'];['X', '0.014'];['X', '0.008'];['X', '0.025'];['X', '0.03'];['Y', '0.044'];['X', '0.024'];['X', '0.036'];['Y', '0.02'];['X', '0.048'];['Y', '0.014'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.004'];['X', '0.002'];['Y', '0.028'];['Y', '0.013'];['X', '0.032'];['Y', '0.001'];['Y', '0.046'];['Y', '0.008'];['Y', '0.014'];['Y', '0.038'];['Y', '0.011'];['X', '0.035'];['X', '0.045'];['X', '0.038'];['X', '0.029'];['Y', '0.009'];['Y', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['X', '0.0'];['X', '0.013'];['X', '0.046'];['Y', '0.045'];['Y', '0.023'];['Y', '0.009'];['Y', '0.048'];['X', '0.026'];['X', '0.047'];['Y', '0.01'];['Y', '0.02'];['X', '0.01'];['X', '0.04'];['Y', '0.032'];['Y', '0.005'];['X', '0.003'];['Y', '0.023'];['Y', '0.014'];['Y', '0.019'];['X', '0.037'];['Y', '0.03'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;1;5;2;0;0;1;7;0;0;0;0;0;0;6;12;5;1;0;0;2;4;7;3;2;3;9;9;7;7;9;8;6;1;3;6;6;7;9;9;7;12;8;10;11;16;14;15;12,270
 ,4,['X', '0.041'];['Y', '0.028'];['Y', '0.02'];['Y', '0.021'];['Y', '0.034'];['Y', '0.008'];['X', '0.018'];['Y', '0.01'];['X', '0.011'];['Y', '0.001'];['Y', '0.046'];['X', '0.026'];['Y', '0.008'];['X', '0.042'];['X', '0.03'];['X', '0.044'];['X', '0.036'];['Y', '0.036'];['Y', '0.02'];['Y', '0.048'];['Y', '0.041'];['X', '0.022'];['Y', '0.012'];['X', '0.022'];['X', '0.036'];['Y', '0.004'];['Y', '0.028'];['Y', '0.018'];['Y', '0.019'];['X', '0.021'];['Y', '0.02'];['X', '0.028'];['Y', '0.035'];['X', '0.013'];['X', '0.014'];['X', '0.03'];['Y', '0.025'];['X', '0.037'];['X', '0.044'];['X', '0.011'];['Y', '0.007'];['X', '0.014'];['Y', '0.001'];['X', '0.024'];['Y', '0.037'];['Y', '0.003'];['Y', '0.0'];['X', '0.0'];['X', '0.013'];['X', '0.046'];['Y', '0.037'];['Y', '0.023'];['Y', '0.03'];['Y', '0.042'];['Y', '0.026'];['X', '0.011'];['Y', '0.01'];['X', '0.019'];['Y', '0.009'];['X', '0.048'];['Y', '0.029'];['Y', '0.009'];['X', '0.049'];['Y', '0.003'];['Y', '0.029'];['X', '0.029'];['X', '0.042'];['X', '0.01'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;1;5;2;0;0;1;5;2;0;0;0;0;1;7;9;7;0;0;0;0;4;8;5;2;4;8;9;4;6;12;9;6;1;2;4;6;9;9;12;8;5;8;9;14;13;18;14;15,272
 ,5,['X', '0.041'];['Y', '0.028'];['Y', '0.003'];['Y', '0.021'];['Y', '0.012'];['X', '0.004'];['X', '0.018'];['Y', '0.01'];['X', '0.043'];['Y', '0.039'];['Y', '0.046'];['X', '0.026'];['Y', '0.045'];['X', '0.047'];['X', '0.045'];['Y', '0.044'];['X', '0.024'];['Y', '0.036'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.009'];['X', '0.002'];['Y', '0.028'];['Y', '0.013'];['X', '0.042'];['X', '0.001'];['X', '0.046'];['Y', '0.008'];['X', '0.036'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.032'];['X', '0.029'];['X', '0.009'];['X', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['X', '0.0'];['X', '0.013'];['Y', '0.011'];['Y', '0.002'];['Y', '0.018'];['Y', '0.01'];['Y', '0.016'];['Y', '0.042'];['X', '0.009'];['X', '0.002'];['Y', '0.017'];['X', '0.019'];['Y', '0.032'];['Y', '0.032'];['Y', '0.012'];['Y', '0.001'];['X', '0.013'];['Y', '0.049'];['X', '0.035'];['Y', '0.045'];['X', '0.016'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;3;3;0;0;3;2;3;0;0;0;0;1;7;9;5;2;0;0;2;2;8;3;2;6;8;9;5;8;9;10;2;3;5;1;6;8;11;14;9;9;7;8;10;11;17;15;14,270
 ,6,['X', '0.048'];['Y', '0.028'];['Y', '0.023'];['Y', '0.021'];['X', '0.012'];['X', '0.004'];['Y', '0.016'];['Y', '0.01'];['Y', '0.0'];['Y', '0.039'];['X', '0.046'];['X', '0.036'];['Y', '0.004'];['X', '0.034'];['X', '0.049'];['Y', '0.038'];['X', '0.029'];['X', '0.001'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.042'];['X', '0.012'];['Y', '0.022'];['Y', '0.036'];['X', '0.029'];['Y', '0.004'];['Y', '0.028'];['Y', '0.028'];['X', '0.013'];['Y', '0.022'];['X', '0.001'];['Y', '0.046'];['Y', '0.008'];['Y', '0.014'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.038'];['X', '0.029'];['Y', '0.009'];['Y', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['X', '0.0'];['X', '0.013'];['X', '0.0'];['X', '0.045'];['Y', '0.023'];['X', '0.03'];['Y', '0.048'];['X', '0.026'];['X', '0.047'];['X', '0.032'];['X', '0.019'];['Y', '0.009'];['Y', '0.048'];['Y', '0.029'];['Y', '0.009'];['X', '0.049'];['X', '0.003'];['Y', '0.029'];['X', '0.029'];['X', '0.009'];['X', '0.01'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;3;3;0;0;2;5;1;0;0;0;0;1;7;10;3;3;0;1;2;5;4;5;0;3;8;9;9;7;13;6;4;3;1;4;5;9;16;4;8;7;11;8;12;16;16;15;12,271
 ,7,['Y', '0.041'];['X', '0.049'];['Y', '0.033'];['X', '0.021'];['Y', '0.006'];['X', '0.004'];['X', '0.018'];['Y', '0.01'];['Y', '0.043'];['Y', '0.039'];['X', '0.017'];['X', '0.026'];['Y', '0.008'];['X', '0.032'];['X', '0.03'];['X', '0.044'];['X', '0.024'];['Y', '0.036'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.043'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.016'];['Y', '0.004'];['X', '0.002'];['Y', '0.028'];['Y', '0.013'];['Y', '0.042'];['Y', '0.001'];['Y', '0.046'];['Y', '0.008'];['Y', '0.014'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.038'];['X', '0.029'];['Y', '0.009'];['Y', '0.025'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['X', '0.042'];['X', '0.0'];['X', '0.013'];['X', '0.046'];['Y', '0.045'];['Y', '0.006'];['Y', '0.03'];['Y', '0.048'];['Y', '0.006'];['X', '0.006'];['Y', '0.023'];['Y', '0.02'];['X', '0.01'];['X', '0.04'];['Y', '0.032'];['Y', '0.005'];['Y', '0.003'];['Y', '0.023'];['Y', '0.014'];['Y', '0.019'];['X', '0.037'];['Y', '0.03'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;3;3;0;0;2;4;2;0;0;0;0;2;7;7;4;4;0;0;4;3;5;3;3;4;7;7;9;13;3;8;5;4;2;3;5;6;7;14;16;5;8;10;14;14;14;12;9,265
 ,1,['X', '0.041'];['Y', '0.028'];['Y', '0.033'];['Y', '0.021'];['Y', '0.037'];['X', '0.004'];['X', '0.018'];['Y', '0.01'];['X', '0.043'];['Y', '0.039'];['Y', '0.046'];['X', '0.026'];['X', '0.008'];['X', '0.047'];['X', '0.03'];['Y', '0.044'];['X', '0.048'];['Y', '0.045'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.013'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.009'];['Y', '0.002'];['Y', '0.028'];['Y', '0.013'];['Y', '0.042'];['Y', '0.001'];['X', '0.046'];['Y', '0.008'];['X', '0.014'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.048'];['X', '0.029'];['X', '0.009'];['X', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['Y', '0.0'];['X', '0.031'];['Y', '0.011'];['X', '0.002'];['Y', '0.018'];['X', '0.036'];['Y', '0.016'];['Y', '0.042'];['X', '0.017'];['Y', '0.002'];['Y', '0.016'];['X', '0.026'];['X', '0.032'];['Y', '0.032'];['Y', '0.001'];['Y', '0.001'];['Y', '0.013'];['Y', '0.049'];['X', '0.033'];['X', '0.045'];['X', '0.016'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;5;1;0;0;1;5;2;0;0;0;0;0;8;10;5;0;1;0;2;4;7;3;1;6;5;7;10;9;9;9;3;2;2;6;8;10;6;7;9;9;10;11;8;15;16;14;11,267
 ,2,['X', '0.048'];['Y', '0.028'];['Y', '0.033'];['Y', '0.021'];['X', '0.012'];['X', '0.004'];['Y', '0.016'];['X', '0.01'];['Y', '0.0'];['Y', '0.039'];['Y', '0.046'];['X', '0.036'];['Y', '0.004'];['Y', '0.034'];['X', '0.049'];['Y', '0.038'];['X', '0.028'];['X', '0.001'];['X', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.004'];['Y', '0.002'];['Y', '0.028'];['X', '0.013'];['Y', '0.022'];['X', '0.001'];['Y', '0.046'];['Y', '0.008'];['Y', '0.014'];['Y', '0.004'];['Y', '0.045'];['Y', '0.035'];['X', '0.045'];['X', '0.038'];['Y', '0.029'];['Y', '0.009'];['Y', '0.018'];['X', '0.031'];['Y', '0.017'];['Y', '0.046'];['Y', '0.042'];['Y', '0.017'];['X', '0.013'];['X', '0.046'];['Y', '0.041'];['Y', '0.023'];['Y', '0.03'];['Y', '0.025'];['X', '0.026'];['X', '0.047'];['X', '0.01'];['Y', '0.019'];['Y', '0.009'];['Y', '0.048'];['Y', '0.029'];['Y', '0.009'];['X', '0.049'];['X', '0.003'];['Y', '0.029'];['X', '0.029'];['X', '0.009'];['X', '0.01'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;3;2;3;0;0;2;3;3;0;0;0;0;2;8;8;3;3;0;0;2;3;7;3;5;2;7;8;9;7;11;5;6;3;3;3;4;9;9;11;9;6;12;8;11;16;17;14;14,272
 ,3,['X', '0.041'];['Y', '0.049'];['Y', '0.033'];['Y', '0.021'];['Y', '0.006'];['X', '0.004'];['X', '0.018'];['Y', '0.01'];['X', '0.043'];['Y', '0.029'];['Y', '0.046'];['X', '0.014'];['X', '0.008'];['X', '0.025'];['X', '0.03'];['Y', '0.044'];['X', '0.024'];['X', '0.036'];['Y', '0.02'];['X', '0.048'];['Y', '0.014'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.004'];['X', '0.002'];['Y', '0.028'];['Y', '0.013'];['X', '0.032'];['Y', '0.001'];['Y', '0.046'];['Y', '0.008'];['Y', '0.014'];['Y', '0.038'];['Y', '0.011'];['X', '0.035'];['X', '0.045'];['X', '0.038'];['X', '0.029'];['Y', '0.009'];['Y', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['X', '0.0'];['X', '0.013'];['X', '0.046'];['Y', '0.045'];['Y', '0.023'];['Y', '0.009'];['Y', '0.048'];['X', '0.026'];['X', '0.047'];['Y', '0.01'];['Y', '0.02'];['X', '0.01'];['X', '0.04'];['Y', '0.032'];['Y', '0.005'];['X', '0.003'];['Y', '0.023'];['Y', '0.014'];['Y', '0.019'];['X', '0.037'];['Y', '0.03'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;1;5;2;0;0;1;7;0;0;0;0;0;0;6;12;5;1;0;0;2;4;7;3;2;3;9;9;7;7;9;8;6;1;3;6;6;7;9;9;7;12;8;10;11;16;14;15;12,270
 ,4,['X', '0.041'];['Y', '0.028'];['Y', '0.02'];['Y', '0.021'];['Y', '0.034'];['Y', '0.008'];['X', '0.018'];['Y', '0.01'];['X', '0.011'];['Y', '0.001'];['Y', '0.046'];['X', '0.026'];['Y', '0.008'];['X', '0.042'];['X', '0.03'];['X', '0.044'];['X', '0.036'];['Y', '0.036'];['Y', '0.02'];['Y', '0.048'];['Y', '0.041'];['X', '0.022'];['Y', '0.012'];['X', '0.022'];['X', '0.036'];['Y', '0.004'];['Y', '0.028'];['Y', '0.018'];['Y', '0.019'];['X', '0.021'];['Y', '0.02'];['X', '0.028'];['Y', '0.035'];['X', '0.013'];['X', '0.014'];['X', '0.03'];['Y', '0.025'];['X', '0.037'];['X', '0.044'];['X', '0.011'];['Y', '0.007'];['X', '0.014'];['Y', '0.001'];['X', '0.024'];['Y', '0.037'];['Y', '0.003'];['Y', '0.0'];['X', '0.0'];['X', '0.013'];['X', '0.046'];['Y', '0.037'];['Y', '0.023'];['Y', '0.03'];['Y', '0.042'];['Y', '0.026'];['X', '0.011'];['Y', '0.01'];['X', '0.019'];['Y', '0.009'];['X', '0.048'];['Y', '0.029'];['Y', '0.009'];['X', '0.049'];['Y', '0.003'];['Y', '0.029'];['X', '0.029'];['X', '0.042'];['X', '0.01'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;1;5;2;0;0;1;5;2;0;0;0;0;1;7;9;7;0;0;0;0;4;8;5;2;4;8;9;4;6;12;9;6;1;2;4;6;9;9;12;8;5;8;9;14;13;18;14;15,272
 ,5,['X', '0.041'];['Y', '0.028'];['Y', '0.003'];['Y', '0.021'];['Y', '0.012'];['X', '0.004'];['X', '0.018'];['Y', '0.01'];['X', '0.043'];['Y', '0.039'];['Y', '0.046'];['X', '0.026'];['Y', '0.045'];['X', '0.047'];['X', '0.045'];['Y', '0.044'];['X', '0.024'];['Y', '0.036'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.022'];['X', '0.012'];['X', '0.022'];['X', '0.036'];['X', '0.029'];['Y', '0.009'];['X', '0.002'];['Y', '0.028'];['Y', '0.013'];['X', '0.042'];['X', '0.001'];['X', '0.046'];['Y', '0.008'];['X', '0.036'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.032'];['X', '0.029'];['X', '0.009'];['X', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['X', '0.0'];['X', '0.013'];['Y', '0.011'];['Y', '0.002'];['Y', '0.018'];['Y', '0.01'];['Y', '0.016'];['Y', '0.042'];['X', '0.009'];['X', '0.002'];['Y', '0.017'];['X', '0.019'];['Y', '0.032'];['Y', '0.032'];['Y', '0.012'];['Y', '0.001'];['X', '0.013'];['Y', '0.049'];['X', '0.035'];['Y', '0.045'];['X', '0.016'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;3;3;0;0;3;2;3;0;0;0;0;1;7;9;5;2;0;0;2;2;8;3;2;6;8;9;5;8;9;10;2;3;5;1;6;8;11;14;9;9;7;8;10;11;17;15;14,270
 ,6,['X', '0.048'];['Y', '0.028'];['Y', '0.023'];['Y', '0.021'];['X', '0.012'];['X', '0.004'];['Y', '0.016'];['Y', '0.01'];['Y', '0.0'];['Y', '0.039'];['X', '0.046'];['X', '0.036'];['Y', '0.004'];['X', '0.034'];['X', '0.049'];['Y', '0.038'];['X', '0.029'];['X', '0.001'];['Y', '0.02'];['X', '0.048'];['Y', '0.041'];['Y', '0.042'];['X', '0.012'];['Y', '0.022'];['Y', '0.036'];['X', '0.029'];['Y', '0.004'];['Y', '0.028'];['Y', '0.028'];['X', '0.013'];['Y', '0.022'];['X', '0.001'];['Y', '0.046'];['Y', '0.008'];['Y', '0.014'];['Y', '0.004'];['Y', '0.011'];['Y', '0.035'];['X', '0.045'];['X', '0.038'];['X', '0.029'];['Y', '0.009'];['Y', '0.018'];['X', '0.031'];['X', '0.017'];['Y', '0.046'];['Y', '0.042'];['X', '0.0'];['X', '0.013'];['X', '0.0'];['X', '0.045'];['Y', '0.023'];['X', '0.03'];['Y', '0.048'];['X', '0.026'];['X', '0.047'];['X', '0.032'];['X', '0.019'];['Y', '0.009'];['Y', '0.048'];['Y', '0.029'];['Y', '0.009'];['X', '0.049'];['X', '0.003'];['Y', '0.029'];['X', '0.029'];['X', '0.009'];['X', '0.01'],1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;2;3;3;0;0;2;5;1;0;0;0;0;1;7;10;3;3;0;1;2;5;4;5;0;3;8;9;9;7;13;6;4;3;1;4;5;9;16;4;8;7;11;8;12;16;16;15;12,271
